# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
NLJBGOEE_00130	GENE_NLJBGOEE_00130	TRANSCRIPT_NLJBGOEE_00130	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00131	GENE_NLJBGOEE_00131	TRANSCRIPT_NLJBGOEE_00131	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_00132	GENE_NLJBGOEE_00132	TRANSCRIPT_NLJBGOEE_00132	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00133	GENE_NLJBGOEE_00133	TRANSCRIPT_NLJBGOEE_00133	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00134	GENE_NLJBGOEE_00134	TRANSCRIPT_NLJBGOEE_00134	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00148	GENE_NLJBGOEE_00148	TRANSCRIPT_NLJBGOEE_00148	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00149	GENE_NLJBGOEE_00149	TRANSCRIPT_NLJBGOEE_00149	protein_coding	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NLJBGOEE_00150	GENE_NLJBGOEE_00150	TRANSCRIPT_NLJBGOEE_00150	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_00151	GENE_NLJBGOEE_00151	TRANSCRIPT_NLJBGOEE_00151	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_00152	GENE_NLJBGOEE_00152	TRANSCRIPT_NLJBGOEE_00152	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00153	GENE_NLJBGOEE_00153	TRANSCRIPT_NLJBGOEE_00153	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00174	GENE_NLJBGOEE_00174	TRANSCRIPT_NLJBGOEE_00174	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00175	GENE_NLJBGOEE_00175	TRANSCRIPT_NLJBGOEE_00175	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00177	GENE_NLJBGOEE_00177	TRANSCRIPT_NLJBGOEE_00177	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_00178	GENE_NLJBGOEE_00178	TRANSCRIPT_NLJBGOEE_00178	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_00179	GENE_NLJBGOEE_00179	TRANSCRIPT_NLJBGOEE_00179	protein_coding	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
NLJBGOEE_00180	GENE_NLJBGOEE_00180	TRANSCRIPT_NLJBGOEE_00180	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_00181	GENE_NLJBGOEE_00181	TRANSCRIPT_NLJBGOEE_00181	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00182	GENE_NLJBGOEE_00182	TRANSCRIPT_NLJBGOEE_00182	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00183	GENE_NLJBGOEE_00183	TRANSCRIPT_NLJBGOEE_00183	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_00184	GENE_NLJBGOEE_00184	TRANSCRIPT_NLJBGOEE_00184	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00203	GENE_NLJBGOEE_00203	TRANSCRIPT_NLJBGOEE_00203	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00204	GENE_NLJBGOEE_00204	TRANSCRIPT_NLJBGOEE_00204	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00205	GENE_NLJBGOEE_00205	TRANSCRIPT_NLJBGOEE_00205	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00206	GENE_NLJBGOEE_00206	TRANSCRIPT_NLJBGOEE_00206	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00207	GENE_NLJBGOEE_00207	TRANSCRIPT_NLJBGOEE_00207	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00208	GENE_NLJBGOEE_00208	TRANSCRIPT_NLJBGOEE_00208	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00209	GENE_NLJBGOEE_00209	TRANSCRIPT_NLJBGOEE_00209	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_00210	GENE_NLJBGOEE_00210	TRANSCRIPT_NLJBGOEE_00210	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00211	GENE_NLJBGOEE_00211	TRANSCRIPT_NLJBGOEE_00211	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00212	GENE_NLJBGOEE_00212	TRANSCRIPT_NLJBGOEE_00212	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00213	GENE_NLJBGOEE_00213	TRANSCRIPT_NLJBGOEE_00213	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00214	GENE_NLJBGOEE_00214	TRANSCRIPT_NLJBGOEE_00214	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00215	GENE_NLJBGOEE_00215	TRANSCRIPT_NLJBGOEE_00215	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00223	GENE_NLJBGOEE_00223	TRANSCRIPT_NLJBGOEE_00223	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00224	GENE_NLJBGOEE_00224	TRANSCRIPT_NLJBGOEE_00224	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00225	GENE_NLJBGOEE_00225	TRANSCRIPT_NLJBGOEE_00225	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00226	GENE_NLJBGOEE_00226	TRANSCRIPT_NLJBGOEE_00226	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00227	GENE_NLJBGOEE_00227	TRANSCRIPT_NLJBGOEE_00227	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00228	GENE_NLJBGOEE_00228	TRANSCRIPT_NLJBGOEE_00228	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_00229	GENE_NLJBGOEE_00229	TRANSCRIPT_NLJBGOEE_00229	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00230	GENE_NLJBGOEE_00230	TRANSCRIPT_NLJBGOEE_00230	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00231	GENE_NLJBGOEE_00231	TRANSCRIPT_NLJBGOEE_00231	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00232	GENE_NLJBGOEE_00232	TRANSCRIPT_NLJBGOEE_00232	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00233	GENE_NLJBGOEE_00233	TRANSCRIPT_NLJBGOEE_00233	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00234	GENE_NLJBGOEE_00234	TRANSCRIPT_NLJBGOEE_00234	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00261	GENE_NLJBGOEE_00261	TRANSCRIPT_NLJBGOEE_00261	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00262	GENE_NLJBGOEE_00262	TRANSCRIPT_NLJBGOEE_00262	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00263	GENE_NLJBGOEE_00263	TRANSCRIPT_NLJBGOEE_00263	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00264	GENE_NLJBGOEE_00264	TRANSCRIPT_NLJBGOEE_00264	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00265	GENE_NLJBGOEE_00265	TRANSCRIPT_NLJBGOEE_00265	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00266	GENE_NLJBGOEE_00266	TRANSCRIPT_NLJBGOEE_00266	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00267	GENE_NLJBGOEE_00267	TRANSCRIPT_NLJBGOEE_00267	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00268	GENE_NLJBGOEE_00268	TRANSCRIPT_NLJBGOEE_00268	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00269	GENE_NLJBGOEE_00269	TRANSCRIPT_NLJBGOEE_00269	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_00270	GENE_NLJBGOEE_00270	TRANSCRIPT_NLJBGOEE_00270	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
NLJBGOEE_00271	GENE_NLJBGOEE_00271	TRANSCRIPT_NLJBGOEE_00271	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00272	GENE_NLJBGOEE_00272	TRANSCRIPT_NLJBGOEE_00272	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00273	GENE_NLJBGOEE_00273	TRANSCRIPT_NLJBGOEE_00273	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_00274	GENE_NLJBGOEE_00274	TRANSCRIPT_NLJBGOEE_00274	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00275	GENE_NLJBGOEE_00275	TRANSCRIPT_NLJBGOEE_00275	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00276	GENE_NLJBGOEE_00276	TRANSCRIPT_NLJBGOEE_00276	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00277	GENE_NLJBGOEE_00277	TRANSCRIPT_NLJBGOEE_00277	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00278	GENE_NLJBGOEE_00278	TRANSCRIPT_NLJBGOEE_00278	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00279	GENE_NLJBGOEE_00279	TRANSCRIPT_NLJBGOEE_00279	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00282	GENE_NLJBGOEE_00282	TRANSCRIPT_NLJBGOEE_00282	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00283	GENE_NLJBGOEE_00283	TRANSCRIPT_NLJBGOEE_00283	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00284	GENE_NLJBGOEE_00284	TRANSCRIPT_NLJBGOEE_00284	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00285	GENE_NLJBGOEE_00285	TRANSCRIPT_NLJBGOEE_00285	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
NLJBGOEE_00286	GENE_NLJBGOEE_00286	TRANSCRIPT_NLJBGOEE_00286	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00287	GENE_NLJBGOEE_00287	TRANSCRIPT_NLJBGOEE_00287	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00288	GENE_NLJBGOEE_00288	TRANSCRIPT_NLJBGOEE_00288	protein_coding	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00289	GENE_NLJBGOEE_00289	TRANSCRIPT_NLJBGOEE_00289	protein_coding	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00290	GENE_NLJBGOEE_00290	TRANSCRIPT_NLJBGOEE_00290	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00291	GENE_NLJBGOEE_00291	TRANSCRIPT_NLJBGOEE_00291	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00292	GENE_NLJBGOEE_00292	TRANSCRIPT_NLJBGOEE_00292	protein_coding	0	0	1	5	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_00293	GENE_NLJBGOEE_00293	TRANSCRIPT_NLJBGOEE_00293	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
NLJBGOEE_00294	GENE_NLJBGOEE_00294	TRANSCRIPT_NLJBGOEE_00294	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00295	GENE_NLJBGOEE_00295	TRANSCRIPT_NLJBGOEE_00295	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00296	GENE_NLJBGOEE_00296	TRANSCRIPT_NLJBGOEE_00296	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00297	GENE_NLJBGOEE_00297	TRANSCRIPT_NLJBGOEE_00297	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00298	GENE_NLJBGOEE_00298	TRANSCRIPT_NLJBGOEE_00298	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00299	GENE_NLJBGOEE_00299	TRANSCRIPT_NLJBGOEE_00299	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00300	GENE_NLJBGOEE_00300	TRANSCRIPT_NLJBGOEE_00300	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00301	GENE_NLJBGOEE_00301	TRANSCRIPT_NLJBGOEE_00301	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_00302	GENE_NLJBGOEE_00302	TRANSCRIPT_NLJBGOEE_00302	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_00303	GENE_NLJBGOEE_00303	TRANSCRIPT_NLJBGOEE_00303	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_00304	GENE_NLJBGOEE_00304	TRANSCRIPT_NLJBGOEE_00304	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_00305	GENE_NLJBGOEE_00305	TRANSCRIPT_NLJBGOEE_00305	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_00306	GENE_NLJBGOEE_00306	TRANSCRIPT_NLJBGOEE_00306	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_00307	GENE_NLJBGOEE_00307	TRANSCRIPT_NLJBGOEE_00307	protein_coding	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NLJBGOEE_00308	GENE_NLJBGOEE_00308	TRANSCRIPT_NLJBGOEE_00308	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00309	GENE_NLJBGOEE_00309	TRANSCRIPT_NLJBGOEE_00309	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00310	GENE_NLJBGOEE_00310	TRANSCRIPT_NLJBGOEE_00310	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_00319	GENE_NLJBGOEE_00319	TRANSCRIPT_NLJBGOEE_00319	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00320	GENE_NLJBGOEE_00320	TRANSCRIPT_NLJBGOEE_00320	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00321	GENE_NLJBGOEE_00321	TRANSCRIPT_NLJBGOEE_00321	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00322	GENE_NLJBGOEE_00322	TRANSCRIPT_NLJBGOEE_00322	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_00323	GENE_NLJBGOEE_00323	TRANSCRIPT_NLJBGOEE_00323	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_00324	GENE_NLJBGOEE_00324	TRANSCRIPT_NLJBGOEE_00324	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
NLJBGOEE_00325	GENE_NLJBGOEE_00325	TRANSCRIPT_NLJBGOEE_00325	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00326	GENE_NLJBGOEE_00326	TRANSCRIPT_NLJBGOEE_00326	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_00327	GENE_NLJBGOEE_00327	TRANSCRIPT_NLJBGOEE_00327	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00328	GENE_NLJBGOEE_00328	TRANSCRIPT_NLJBGOEE_00328	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00329	GENE_NLJBGOEE_00329	TRANSCRIPT_NLJBGOEE_00329	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00334	GENE_NLJBGOEE_00334	TRANSCRIPT_NLJBGOEE_00334	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00335	GENE_NLJBGOEE_00335	TRANSCRIPT_NLJBGOEE_00335	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00336	GENE_NLJBGOEE_00336	TRANSCRIPT_NLJBGOEE_00336	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00337	GENE_NLJBGOEE_00337	TRANSCRIPT_NLJBGOEE_00337	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00338	GENE_NLJBGOEE_00338	TRANSCRIPT_NLJBGOEE_00338	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00339	GENE_NLJBGOEE_00339	TRANSCRIPT_NLJBGOEE_00339	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_00340	GENE_NLJBGOEE_00340	TRANSCRIPT_NLJBGOEE_00340	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_00341	GENE_NLJBGOEE_00341	TRANSCRIPT_NLJBGOEE_00341	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
NLJBGOEE_00342	GENE_NLJBGOEE_00342	TRANSCRIPT_NLJBGOEE_00342	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
NLJBGOEE_00343	GENE_NLJBGOEE_00343	TRANSCRIPT_NLJBGOEE_00343	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00344	GENE_NLJBGOEE_00344	TRANSCRIPT_NLJBGOEE_00344	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00345	GENE_NLJBGOEE_00345	TRANSCRIPT_NLJBGOEE_00345	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00353	GENE_NLJBGOEE_00353	TRANSCRIPT_NLJBGOEE_00353	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00354	GENE_NLJBGOEE_00354	TRANSCRIPT_NLJBGOEE_00354	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00355	GENE_NLJBGOEE_00355	TRANSCRIPT_NLJBGOEE_00355	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00356	GENE_NLJBGOEE_00356	TRANSCRIPT_NLJBGOEE_00356	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_00357	GENE_NLJBGOEE_00357	TRANSCRIPT_NLJBGOEE_00357	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00358	GENE_NLJBGOEE_00358	TRANSCRIPT_NLJBGOEE_00358	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00359	GENE_NLJBGOEE_00359	TRANSCRIPT_NLJBGOEE_00359	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00360	GENE_NLJBGOEE_00360	TRANSCRIPT_NLJBGOEE_00360	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00361	GENE_NLJBGOEE_00361	TRANSCRIPT_NLJBGOEE_00361	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00362	GENE_NLJBGOEE_00362	TRANSCRIPT_NLJBGOEE_00362	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00363	GENE_NLJBGOEE_00363	TRANSCRIPT_NLJBGOEE_00363	protein_coding	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_00364	GENE_NLJBGOEE_00364	TRANSCRIPT_NLJBGOEE_00364	protein_coding	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
NLJBGOEE_00365	GENE_NLJBGOEE_00365	TRANSCRIPT_NLJBGOEE_00365	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_00366	GENE_NLJBGOEE_00366	TRANSCRIPT_NLJBGOEE_00366	protein_coding	0	0	1	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2
NLJBGOEE_00367	GENE_NLJBGOEE_00367	TRANSCRIPT_NLJBGOEE_00367	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00368	GENE_NLJBGOEE_00368	TRANSCRIPT_NLJBGOEE_00368	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00369	GENE_NLJBGOEE_00369	TRANSCRIPT_NLJBGOEE_00369	protein_coding	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_00370	GENE_NLJBGOEE_00370	TRANSCRIPT_NLJBGOEE_00370	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00371	GENE_NLJBGOEE_00371	TRANSCRIPT_NLJBGOEE_00371	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00372	GENE_NLJBGOEE_00372	TRANSCRIPT_NLJBGOEE_00372	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00373	GENE_NLJBGOEE_00373	TRANSCRIPT_NLJBGOEE_00373	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00374	GENE_NLJBGOEE_00374	TRANSCRIPT_NLJBGOEE_00374	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
NLJBGOEE_00375	GENE_NLJBGOEE_00375	TRANSCRIPT_NLJBGOEE_00375	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00376	GENE_NLJBGOEE_00376	TRANSCRIPT_NLJBGOEE_00376	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00377	GENE_NLJBGOEE_00377	TRANSCRIPT_NLJBGOEE_00377	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_00378	GENE_NLJBGOEE_00378	TRANSCRIPT_NLJBGOEE_00378	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_00379	GENE_NLJBGOEE_00379	TRANSCRIPT_NLJBGOEE_00379	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_00380	GENE_NLJBGOEE_00380	TRANSCRIPT_NLJBGOEE_00380	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
